timestamp,latitude,longitude,accuracy
1777068813.1643727,37.8753324,-122.2588909,3.130000114440918
1777068813.6546683,37.875332,-122.2588963,3.115999937057495
1777068814.11857,37.8753321,-122.2588997,3.1029999256134033
1777068814.6354647,37.8753306,-122.2589048,3.065999984741211
1777068815.0673795,37.8753298,-122.258908,3.062999963760376
1777068815.1579845,37.8753291,-122.2589076,3.0450000762939453
1777068815.6328015,37.8753276,-122.2589122,3.0439999103546143
1777068816.0626748,37.8753266,-122.2589163,3.0290000438690186
1777068816.1346645,37.875326,-122.2589162,3.0269999504089355
1777068816.6022625,37.8753245,-122.2589221,3.0360000133514404
1777068817.0798187,37.8753241,-122.2589263,3.0429999828338623
1777068817.1305351,37.8753236,-122.258927,3.0480000972747803
1777068817.6236684,37.8753231,-122.2589335,3.063999891281128
1777068818.136108,37.8753244,-122.2589386,3.0810000896453857
1777068818.1428735,37.8753246,-122.2589401,3.0920000076293945
1777068818.7166119,37.8753267,-122.2589476,3.125
1777068819.0651891,37.8753292,-122.2589518,3.1489999294281006
1777068819.1932921,37.8753295,-122.2589537,3.1630001068115234
1777068819.8086436,37.8753311,-122.2589621,3.197999954223633
1777068820.0872247,37.875332,-122.2589637,3.2109999656677246
1777068820.280296,37.8753318,-122.2589668,3.256999969482422
1777068820.845901,37.8753334,-122.2589739,3.302999973297119
1777068821.0711312,37.8753351,-122.2589748,3.3389999866485596
1777068821.3613791,37.8753361,-122.2589779,3.378000020980835
1777068822.0250688,37.8753396,-122.2589839,3.4240000247955322
1777068822.5122228,37.8753436,-122.2589862,3.506999969482422
1777068823.0625806,37.8753481,-122.2589908,3.5799999237060547
1777068823.605425,37.8753524,-122.2589915,3.6419999599456787
1777068824.0655582,37.8753561,-122.2589926,3.7290000915527344
1777068824.2698975,37.8753591,-122.2589911,3.7839999198913574
1777068824.9663253,37.8753686,-122.2589893,3.819999933242798
1777068826.0732923,37.8753782,-122.2589849,3.933000087738037
1777068826.7999597,37.8753787,-122.2589835,3.9549999237060547
1777068827.111186,37.8753811,-122.2589828,4.004000186920166
1777068827.3867693,37.8753818,-122.2589814,3.990000009536743
1777068828.0721476,37.8753875,-122.2589807,3.990000009536743
1777068828.162785,37.8753867,-122.2589796,3.9709999561309814
1777068828.7067804,37.8753896,-122.25898,3.9639999866485596
1777068829.076476,37.8753938,-122.2589798,3.930000066757202
1777068829.358401,37.8753947,-122.2589798,3.927000045776367
1777068829.9880433,37.8753981,-122.2589801,3.940999984741211
1777068830.143202,37.8754018,-122.2589801,3.944000005722046
1777068830.4590654,37.875404,-122.2589809,3.950000047683716
1777068830.951478,37.8754084,-122.2589819,3.9600000381469727
1777068831.5444868,37.8754142,-122.2589825,3.9639999866485596
1777068832.226402,37.875417,-122.2589828,3.9719998836517334
1777068832.233155,37.8754204,-122.2589826,3.9619998931884766
1777068832.2395372,37.8754214,-122.2589831,3.9489998817443848
1777068832.6180916,37.8754247,-122.2589834,3.9560000896453857
1777068833.0764081,37.8754296,-122.2589824,3.9519999027252197
1777068833.653243,37.8754345,-122.2589803,3.9779999256134033
1777068834.1370523,37.8754392,-122.2589778,3.9839999675750732
1777068835.0599298,37.8754431,-122.2589684,4.000999927520752
1777068835.536273,37.8754434,-122.2589576,4.02400016784668
1777068836.0883265,37.8754443,-122.2589479,4.02400016784668
1777068836.2864249,37.8754415,-122.2589427,4.0269999504089355
1777068836.858639,37.875437,-122.2589368,4.046999931335449
1777068837.2065222,37.8754356,-122.2589353,4.072000026702881
1777068838.0715184,37.8754316,-122.2589332,4.116000175476074
1777068839.0655768,37.8754293,-122.2589335,4.0960001945495605
1777068839.722712,37.8754272,-122.2589347,4.063000202178955
1777068840.0712204,37.8754276,-122.258934,3.999000072479248
1777068841.180876,37.8754288,-122.2589329,3.8499999046325684
1777068842.0661767,37.8754295,-122.2589312,3.5439999103546143
1777068843.0938227,37.8754296,-122.2589299,3.50600004196167
1777068844.0806558,37.8754299,-122.258929,3.4159998893737793
1777068845.098574,37.8754305,-122.2589282,3.2860000133514404
1777068846.0687463,37.8754308,-122.2589282,3.259999990463257
1777068847.0612206,37.8754316,-122.2589281,3.24399995803833
1777068847.1911988,37.8754311,-122.2589274,3.2109999656677246
1777068847.3893158,37.8754309,-122.2589272,3.188999891281128
1777068847.6890688,37.8754305,-122.2589266,3.1689999103546143
1777068848.2311416,37.8754303,-122.2589264,3.171999931335449
1777068848.3033884,37.8754305,-122.2589256,3.1410000324249268
1777068848.9263518,37.8754306,-122.258925,3.138000011444092
1777068849.0552154,37.8754313,-122.2589253,3.118000030517578
1777068849.7079031,37.8754316,-122.2589243,3.117000102996826
1777068850.1366313,37.8754316,-122.2589239,3.125
1777068850.861617,37.875432,-122.2589234,3.11899995803833
1777068851.070102,37.8754333,-122.2589236,3.111999988555908
1777068851.340513,37.8754332,-122.2589233,3.1089999675750732
1777068852.1145852,37.8754332,-122.2589228,3.115000009536743
1777068852.4779587,37.8754337,-122.2589209,3.124000072479248
1777068853.0328782,37.8754334,-122.2589201,3.134999990463257
1777068854.1266248,37.8754367,-122.2589176,3.171999931335449
1777068854.1896703,37.8754367,-122.2589171,3.180999994277954
1777068855.0830553,37.8754381,-122.2589158,3.194000005722046
1777068855.1951742,37.8754372,-122.2589158,3.1760001182556152
1777068855.7053754,37.8754365,-122.2589154,3.1670000553131104
1777068856.1064708,37.8754375,-122.2589145,3.1519999504089355
1777068856.5535102,37.8754368,-122.2589136,3.1449999809265137
1777068857.1661322,37.8754375,-122.2589124,3.124000072479248
1777068857.1725554,37.8754371,-122.2589123,3.111999988555908
1777068858.08433,37.8754375,-122.2589115,3.0999999046325684
1777068859.1067567,37.8754381,-122.2589101,3.078000068664551
1777068860.0716536,37.8754389,-122.2589092,3.0320000648498535
1777068861.062644,37.8754392,-122.2589089,3.0
1777068862.066579,37.8754404,-122.258909,3.0
1777068862.754721,37.8754397,-122.2589096,3.0
1777068863.0720797,37.8754401,-122.2589095,3.0
1777068864.1330698,37.8754407,-122.2589095,3.0
1777068865.0612772,37.8754417,-122.2589086,3.0
1777068866.083984,37.8754422,-122.2589072,3.0
1777068867.065025,37.8754426,-122.258906,3.0
1777068868.0851057,37.8754427,-122.258905,3.0
1777068869.0748994,37.8754431,-122.2589055,3.0
1777068870.0855467,37.8754435,-122.2589055,3.0
1777068870.4631636,37.8754423,-122.258906,3.0
1777068871.0845368,37.8754432,-122.2589057,3.0
1777068872.0850074,37.8754421,-122.2589059,3.0
1777068873.1597724,37.8754435,-122.2589059,3.0
1777068874.0769343,37.875441,-122.2589066,3.0
1777068875.090868,37.8754551,-122.2589029,3.0139999389648438
1777068876.1037097,37.8754689,-122.2588956,3.0169999599456787
1777068877.0769365,37.8754733,-122.2588921,3.0139999389648438
1777068878.0651927,37.8754749,-122.2588903,3.0169999599456787
1777068878.2900152,37.8754749,-122.2588897,3.01200008392334
1777068879.0813074,37.8754748,-122.2588895,3.010999917984009
1777068880.2078013,37.8754738,-122.2588889,3.010999917984009
1777068881.0789132,37.8754729,-122.2588887,3.0
1777068882.086306,37.8754724,-122.2588888,3.0
1777068883.1140785,37.8754714,-122.2588887,3.0
1777068884.0841787,37.8754711,-122.2588885,3.0
1777068885.0894127,37.8754703,-122.2588884,3.0
1777068885.8482647,37.8754693,-122.2588886,3.0
1777068886.0871108,37.8754683,-122.2588894,3.0
1777068887.100199,37.8754661,-122.2588899,3.0
1777068888.0865958,37.8754649,-122.2588902,3.0399999618530273
1777068889.173913,37.8754638,-122.2588909,3.11899995803833
1777068890.078279,37.8754629,-122.2588921,3.2990000247955322
1777068891.0886004,37.8754615,-122.2588943,3.5209999084472656
1777068892.088835,37.8754597,-122.2588978,3.9779999256134033
1777068893.09044,37.8754574,-122.2589017,4.3470001220703125
1777068893.583574,37.875454,-122.2589049,4.547999858856201
1777068894.0779169,37.8754487,-122.2589083,4.86899995803833
1777068895.1102223,37.8754432,-122.2589118,5.025000095367432
1777068896.2160218,37.8754358,-122.2589153,5.5879998207092285
1777068897.078868,37.8754328,-122.2589177,5.914000034332275
1777068898.1353593,37.8754278,-122.2589192,6.093999862670898
1777068899.1762068,37.8754215,-122.25892,6.623000144958496
1777068900.0932891,37.8754123,-122.2589204,7.011000156402588
1777068901.0857673,37.8754011,-122.2589216,7.513000011444092
1777068901.5555744,37.8753882,-122.258921,7.525000095367432
1777068902.0843658,37.8753904,-122.2589213,7.493000030517578
1777068903.0809128,37.8753817,-122.2589202,7.605000019073486
1777068904.088945,37.8753665,-122.2589183,7.558000087738037
1777068905.16564,37.8753536,-122.2589165,7.336999893188477
1777068906.0875056,37.8753426,-122.2589158,7.110000133514404
1777068907.0781682,37.8753324,-122.2589166,6.607999801635742
1777068907.4551623,37.875327,-122.2589169,6.21999979019165
1777068908.091915,37.8753259,-122.2589166,5.796000003814697
1777068909.004497,37.8753213,-122.258917,5.711999893188477
1777068909.0622342,37.8753285,-122.2589168,5.427999973297119
1777068910.086175,37.8753301,-122.2589164,5.359000205993652
1777068911.108673,37.8753262,-122.2589167,5.066999912261963
1777068912.1138756,37.8753245,-122.2589163,4.954999923706055
1777068913.087549,37.8753227,-122.2589166,4.932000160217285
1777068914.077458,37.8753205,-122.258917,4.870999813079834
1777068915.0027244,37.8753173,-122.2589183,4.89300012588501
1777068916.0736487,37.8753168,-122.2589182,4.9029998779296875
1777068916.607644,37.8753147,-122.2589192,4.923999786376953
1777068917.0815709,37.87532,-122.2589158,4.78000020980835
1777068918.092208,37.8753212,-122.2589131,4.6570000648498535
1777068919.0882666,37.8753204,-122.2589122,4.553999900817871
1777068920.0824018,37.8753179,-122.2589136,4.414999961853027
1777068921.1687243,37.8753174,-122.258915,4.3460001945495605
1777068922.083412,37.8753163,-122.258916,4.068999767303467
1777068923.0850987,37.8753148,-122.2589171,4.367000102996826
1777068924.0877964,37.8753129,-122.258918,4.572000026702881
1777068924.3657522,37.8753121,-122.2589184,4.611999988555908
1777068924.7588198,37.875318,-122.2589163,4.46999979019165
1777068925.0988076,37.8753204,-122.2589153,4.348999977111816
1777068926.0855742,37.8753236,-122.2589135,4.1570000648498535
1777068926.9348114,37.8753235,-122.2589127,4.014999866485596
1777068927.0780284,37.8753262,-122.2589119,3.8239998817443848
1777068928.2040393,37.8753301,-122.2589115,3.7320001125335693
1777068928.4183826,37.8753305,-122.2589113,3.5409998893737793
1777068928.985726,37.8753306,-122.2589109,3.486999988555908
1777068930.101961,37.8753373,-122.2589126,3.002000093460083
1777068930.1074567,37.8753383,-122.2589129,3.002000093460083
1777068931.0882654,37.8753378,-122.2589127,3.002000093460083
1777068932.0493166,37.8753395,-122.2589137,3.002000093460083
1777068933.0754375,37.8753488,-122.2589151,3.0
1777068934.1009707,37.8753528,-122.2589146,3.0
1777068935.0614836,37.8753565,-122.2589137,3.005000114440918
1777068936.0814776,37.8753607,-122.2589132,3.0320000648498535
1777068937.0940893,37.8753651,-122.2589141,3.071000099182129
1777068938.0905564,37.8753716,-122.2589148,3.128999948501587
1777068939.0844877,37.8753757,-122.258915,3.196000099182129
1777068939.7682898,37.8753743,-122.2589152,3.194000005722046
1777068940.0781813,37.8753801,-122.2589156,3.1700000762939453
1777068941.0863888,37.8753865,-122.2589165,3.1659998893737793
1777068942.0924387,37.8753928,-122.2589166,3.1429998874664307
1777068943.0990095,37.8753985,-122.2589172,3.069000005722046
1777068944.2034028,37.8754002,-122.2589178,3.0409998893737793
1777068945.0882003,37.8754073,-122.258919,3.010999917984009
1777068946.0790954,37.8754119,-122.2589202,3.006999969482422
1777068947.077936,37.8754139,-122.2589211,3.00600004196167
1777068947.0854177,37.8754143,-122.2589213,3.00600004196167
1777068947.4906027,37.8754139,-122.258921,3.005000114440918
1777068948.0785005,37.875416,-122.2589213,3.005000114440918
1777068949.0978496,37.8754175,-122.2589212,3.005000114440918
1777068950.0916257,37.8754175,-122.2589205,3.0
1777068951.0818365,37.8754161,-122.2589196,3.0
1777068952.096002,37.8754151,-122.2589188,3.0
1777068953.0764134,37.8754136,-122.2589177,3.0
1777068954.0922284,37.8754125,-122.258917,3.0
1777068955.1046686,37.8754105,-122.2589167,3.0
1777068955.150275,37.8754102,-122.2589166,3.0
1777068955.6277084,37.8754103,-122.2589169,3.0
1777068956.0681722,37.8754109,-122.2589169,3.0
1777068956.3721395,37.8754106,-122.2589168,3.0
1777068957.0776834,37.8754101,-122.2589166,3.0
1777068957.6407022,37.87541,-122.2589165,3.0
1777068958.0661836,37.8754098,-122.2589165,3.0
1777068959.0847301,37.8754124,-122.2589162,3.0
1777068960.1112826,37.8754146,-122.2589164,3.0
1777068961.0846293,37.8754163,-122.2589168,3.0
1777068961.1055481,37.8754163,-122.2589168,3.0
1777068962.082867,37.8754177,-122.2589165,3.0
1777068962.947725,37.8754171,-122.258917,3.0
1777068963.082807,37.8754186,-122.2589172,3.0
1777068964.0772812,37.8754208,-122.2589172,3.0
1777068965.0800698,37.8754221,-122.2589175,3.0
1777068965.3195002,37.8754214,-122.2589177,3.0
1777068966.0925457,37.8754208,-122.2589176,3.000999927520752
1777068967.07442,37.875424,-122.2589174,3.000999927520752
1777068968.0947967,37.8754237,-122.2589177,3.000999927520752
1777068969.0840454,37.8754259,-122.2589178,3.002000093460083
1777068969.2387464,37.8754256,-122.2589179,3.000999927520752
1777068970.0336077,37.8754255,-122.2589185,3.000999927520752
1777068970.5834203,37.8754279,-122.2589186,3.000999927520752
1777068970.8229835,37.8754283,-122.2589184,3.000999927520752
1777068971.0887918,37.87543,-122.2589182,3.000999927520752
1777068971.3300884,37.8754305,-122.2589182,3.0
1777068971.9324226,37.8754307,-122.258918,3.0
1777068972.0841467,37.8754319,-122.2589178,3.0
1777068973.0966046,37.8754342,-122.2589178,3.0
1777068974.0880723,37.875436,-122.2589178,3.0
1777068975.0545044,37.875436,-122.2589176,3.006999969482422
1777068975.5880277,37.875437,-122.2589175,3.006999969482422
1777068976.0843542,37.8754385,-122.2589173,3.007999897003174
1777068976.6421993,37.8754374,-122.2589172,3.007999897003174
1777068977.0815537,37.8754384,-122.2589172,3.009000062942505
1777068978.1083748,37.8754386,-122.2589171,3.010999917984009
1777068978.2633975,37.8754379,-122.2589172,3.009999990463257
1777068979.0937924,37.8754367,-122.2589166,3.0220000743865967
1777068980.1041954,37.8754394,-122.2589168,3.0160000324249268
1777068981.0782537,37.8754379,-122.2589167,3.0239999294281006
1777068982.0975018,37.8754387,-122.2589166,3.0280001163482666
1777068983.1064994,37.8754393,-122.2589166,3.0280001163482666
1777068984.0852504,37.87544,-122.2589171,3.052999973297119
1777068985.0908365,37.8754405,-122.2589177,3.0810000896453857
1777068985.973979,37.8754386,-122.2589172,3.072999954223633
1777068986.05786,37.8754386,-122.2589172,3.065000057220459
1777068987.0897055,37.8754374,-122.2589174,3.055999994277954
1777068987.2496839,37.8754358,-122.2589175,3.0490000247955322
1777068988.0885403,37.8754347,-122.2589178,3.058000087738037
1777068989.0879686,37.8754318,-122.2589176,3.062999963760376
1777068990.092961,37.8754292,-122.2589177,3.072999954223633
1777068991.0912573,37.8754277,-122.2589174,3.0799999237060547
1777068992.0812788,37.8754267,-122.2589173,3.1459999084472656
1777068993.0902343,37.8754255,-122.2589168,3.256999969482422
1777068993.6539235,37.8754237,-122.2589169,3.3440001010894775
1777068994.1204612,37.8754228,-122.2589174,3.4019999504089355
1777068995.0872383,37.8754204,-122.2589172,3.4600000381469727
1777068995.8036902,37.8754173,-122.2589169,3.497999906539917
1777068996.0699198,37.8754169,-122.2589169,3.5739998817443848
1777068997.0846846,37.8754154,-122.2589173,3.6440000534057617
1777068998.0858338,37.8754144,-122.2589179,3.683000087738037
1777068999.1034648,37.8754122,-122.2589179,3.7149999141693115
1777069000.0976794,37.8754087,-122.2589168,3.815999984741211
1777069001.0948367,37.8754054,-122.2589161,3.9549999237060547
1777069001.314226,37.8754028,-122.2589153,4.086999893188477
1777069001.670013,37.8754039,-122.2589158,4.0960001945495605
1777069002.0920184,37.8754047,-122.258916,4.131999969482422
1777069003.085077,37.8754016,-122.2589153,4.201000213623047
1777069004.0988908,37.8753962,-122.258914,4.223999977111816
1777069005.096138,37.8753911,-122.258913,4.316999912261963
1777069006.0784876,37.8753857,-122.2589117,4.322999954223633
1777069007.087958,37.8753803,-122.2589104,4.311999797821045
1777069008.0896895,37.875377,-122.2589097,4.354000091552734
1777069009.0760365,37.8753732,-122.2589087,4.311999797821045
1777069010.290665,37.8753741,-122.2589092,4.234000205993652
1777069010.9845169,37.8753692,-122.2589084,4.230000019073486
1777069011.717721,37.8753606,-122.2589068,4.163000106811523
1777069012.0929146,37.8753575,-122.2589065,4.118000030517578
1777069012.2888386,37.8753519,-122.2589058,4.040999889373779
1777069013.0307117,37.8753445,-122.2589068,3.9800000190734863
1777069013.596459,37.8753397,-122.2589093,4.002999782562256
1777069014.0861099,37.8753361,-122.2589112,4.070000171661377
1777069014.6032712,37.8753267,-122.2589126,4.076000213623047
1777069015.1031651,37.8753212,-122.2589145,4.111999988555908
1777069015.2001166,37.8753176,-122.2589151,4.122000217437744
1777069015.7988849,37.8753104,-122.2589165,4.159999847412109
1777069016.0821652,37.8753074,-122.2589168,4.206999778747559
1777069016.4370806,37.8753029,-122.2589178,4.25
1777069016.8132608,37.8753006,-122.2589182,4.300000190734863
1777069016.996248,37.8753014,-122.2589212,4.389999866485596
1777069017.8002992,37.8752988,-122.2589268,4.603000164031982
1777069018.0905104,37.8752962,-122.2589284,4.663000106811523
1777069018.406365,37.8752956,-122.2589302,4.769999980926514
1777069019.0805278,37.8752908,-122.2589318,4.879000186920166
1777069019.7377028,37.8752869,-122.2589352,5.056000232696533
1777069020.086802,37.875289,-122.2589383,5.091000080108643
1777069020.306402,37.8752896,-122.2589407,5.193999767303467
1777069020.7363415,37.8752858,-122.2589439,5.21999979019165
1777069021.0781326,37.8752854,-122.2589503,5.36899995803833
1777069021.2547252,37.8752842,-122.2589542,5.4039998054504395
1777069021.7726038,37.8752802,-122.2589592,5.546999931335449
1777069022.0857306,37.8752816,-122.2589655,5.698999881744385
1777069022.2694523,37.8752818,-122.2589682,5.809999942779541
1777069022.8445456,37.8752786,-122.2589738,5.953000068664551
1777069023.0798135,37.8752817,-122.2589802,6.072000026702881
1777069023.2705772,37.8752824,-122.2589857,6.184000015258789
1777069023.794888,37.8752814,-122.2589949,6.333000183105469
1777069024.0687613,37.8752892,-122.2590096,6.486999988555908
1777069024.3290298,37.8752917,-122.2590241,6.5279998779296875
1777069024.516315,37.8752928,-122.2590289,6.519999980926514
1777069024.831345,37.8752924,-122.2590335,6.565999984741211
1777069025.069244,37.8752978,-122.2590385,6.624000072479248
1777069025.4714553,37.8752971,-122.2590455,6.577000141143799
1777069025.9536817,37.8752966,-122.2590537,6.521999835968018
1777069026.119519,37.8752999,-122.2590546,6.46999979019165
1777069026.4500856,37.8752997,-122.2590598,6.3470001220703125
1777069026.9028738,37.8753001,-122.2590673,6.205999851226807
1777069027.0842454,37.8753004,-122.2590697,6.014999866485596
1777069027.3955238,37.8753029,-122.2590751,5.817999839782715
1777069028.037532,37.875306,-122.2590829,5.603000164031982
1777069028.0954986,37.8753089,-122.2590841,5.502999782562256
1777069028.3592134,37.8753109,-122.2590872,5.130000114440918
1777069028.8598547,37.8753138,-122.2590935,4.885000228881836
1777069029.0871983,37.8753148,-122.259096,4.809999942779541
1777069029.3546636,37.8753162,-122.2590982,4.419000148773193
1777069029.9219246,37.8753179,-122.2591046,4.093999862670898
1777069030.0824504,37.8753202,-122.2591068,4.061999797821045
1777069030.332458,37.8753194,-122.2591089,3.874000072479248
1777069030.8487473,37.8753195,-122.2591151,3.828000068664551
1777069031.1041741,37.8753196,-122.2591178,3.7769999504089355
1777069031.3518984,37.8753197,-122.25912,3.6760001182556152
1777069031.832692,37.875321,-122.2591248,3.677000045776367
1777069032.1099267,37.8753246,-122.259126,3.6730000972747803
1777069032.197556,37.8753235,-122.259126,3.6600000858306885
1777069032.278411,37.8753227,-122.2591261,3.6740000247955322
1777069032.7844968,37.8753235,-122.2591312,3.7170000076293945
1777069033.1523533,37.8753275,-122.2591326,3.7309999465942383
1777069033.2570765,37.8753256,-122.2591349,3.765000104904175
1777069033.7938519,37.8753253,-122.2591414,3.8350000381469727
1777069034.1061633,37.8753302,-122.2591442,3.884999990463257
1777069034.228678,37.875327,-122.2591466,3.9590001106262207
1777069034.6977584,37.8753254,-122.2591537,4.072000026702881
1777069035.0783582,37.875332,-122.2591565,4.201000213623047
1777069035.1579614,37.8753276,-122.2591591,4.263000011444092
1777069035.7170537,37.8753248,-122.2591674,4.392000198364258
1777069036.0489354,37.8753317,-122.2591702,4.5279998779296875
1777069036.1132853,37.8753267,-122.2591727,4.590000152587891
1777069037.0689008,37.8753338,-122.2591827,4.803999900817871
1777069037.5945966,37.8753261,-122.2591935,5.051000118255615
1777069038.0824745,37.8753197,-122.2592025,5.26200008392334
1777069038.5375795,37.8753187,-122.2592081,5.409999847412109
1777069039.0114772,37.8753148,-122.2592153,5.504000186920166
1777069039.4840217,37.875316,-122.259219,5.636000156402588
1777069039.971819,37.8753138,-122.2592244,5.658999919891357
1777069040.0464947,37.8753183,-122.2592253,5.697999954223633
1777069040.4679554,37.8753155,-122.2592298,5.697999954223633
1777069040.9539351,37.8753141,-122.2592364,5.684000015258789
1777069041.1081378,37.87532,-122.2592366,5.695000171661377
1777069041.4749875,37.8753151,-122.2592411,5.684999942779541
1777069041.8802361,37.8753122,-122.2592491,5.673999786376953
1777069042.1307805,37.8753108,-122.2592519,5.668000221252441
1777069042.4016075,37.8753076,-122.2592555,5.639999866485596
1777069042.8472772,37.8753051,-122.2592617,5.614999771118164
1777069043.0848129,37.8753098,-122.2592626,5.644999980926514
1777069043.392134,37.8753051,-122.2592655,5.556000232696533
1777069043.8546963,37.8753009,-122.259274,5.52400016784668
1777069044.0845106,37.8753048,-122.2592751,5.534999847412109
1777069044.3372512,37.8752984,-122.2592792,5.454999923706055
1777069044.7769296,37.8752942,-122.2592862,5.4029998779296875
1777069045.1147802,37.8752975,-122.259288,5.414000034332275
1777069045.3711736,37.8752929,-122.2592918,5.317999839782715
1777069045.789882,37.8752891,-122.2592996,5.263999938964844
1777069046.0840726,37.8752916,-122.2593021,5.291999816894531
1777069046.2184272,37.875288,-122.2593034,5.158999919891357
1777069046.6944575,37.875284,-122.2593098,5.084000110626221
1777069047.094724,37.8752854,-122.259313,5.002999782562256
1777069047.2320683,37.8752828,-122.2593143,4.895999908447266
1777069047.658217,37.8752807,-122.2593186,4.790999889373779
1777069047.6923156,37.8752793,-122.2593225,4.710999965667725
1777069048.0772827,37.8752799,-122.2593268,4.506999969482422
1777069048.1558123,37.8752795,-122.2593271,4.425000190734863
1777069048.6725178,37.875278,-122.2593338,4.317999839782715
1777069049.1487904,37.8752785,-122.2593377,4.091000080108643
1777069049.1526473,37.8752785,-122.259338,4.026000022888184
1777069049.7600386,37.8752771,-122.2593448,3.944999933242798
1777069050.0669527,37.8752775,-122.2593492,3.750999927520752
1777069050.1640394,37.8752772,-122.2593499,3.7100000381469727
1777069050.647872,37.8752757,-122.2593567,3.6600000858306885
1777069051.0883474,37.8752745,-122.259363,3.6059999465942383
1777069051.1356478,37.8752752,-122.2593621,3.436000108718872
1777069051.7086484,37.8752745,-122.2593675,3.3949999809265137
1777069052.0770376,37.8752733,-122.2593743,3.25600004196167
1777069052.6907861,37.8752731,-122.2593784,3.2209999561309814
1777069053.0478802,37.8752726,-122.2593849,3.171999931335449
1777069053.509482,37.8752733,-122.2593909,3.174999952316284
1777069054.0012562,37.8752729,-122.2593984,3.184999942779541
1777069054.4763744,37.8752736,-122.2594047,3.2149999141693115
1777069055.0030785,37.8752724,-122.2594126,3.242000102996826
1777069055.5559492,37.8752727,-122.2594164,3.2809998989105225
1777069055.9799316,37.8752692,-122.2594289,3.299999952316284
1777069056.4424734,37.8752688,-122.2594355,3.3299999237060547
1777069056.9094174,37.8752667,-122.2594432,3.375
1777069057.0849693,37.8752679,-122.2594446,3.3919999599456787
1777069057.4534295,37.8752669,-122.2594487,3.4189999103546143
1777069057.9104583,37.8752646,-122.2594571,3.4639999866485596
1777069058.1171765,37.8752658,-122.2594585,3.4800000190734863
1777069058.3478632,37.875264,-122.2594619,3.510999917984009
1777069058.8438466,37.8752615,-122.2594682,3.549999952316284
1777069059.083683,37.8752627,-122.2594702,3.566999912261963
1777069059.3986707,37.8752614,-122.2594728,3.5820000171661377
1777069059.7773492,37.8752598,-122.2594783,3.61899995803833
1777069060.0833926,37.8752614,-122.2594811,3.6410000324249268
1777069060.28964,37.8752599,-122.2594831,3.6659998893737793
1777069060.7841349,37.8752579,-122.2594898,3.703000068664551
1777069061.1069841,37.8752597,-122.2594927,3.7309999465942383
1777069061.2697055,37.8752579,-122.2594952,3.744999885559082
1777069061.7700162,37.875256,-122.259502,3.76200008392334
1777069062.099349,37.8752552,-122.2595059,3.7720000743865967
1777069062.2915118,37.875254,-122.2595086,3.760999917984009
1777069062.8150492,37.8752525,-122.2595157,3.759999990463257
1777069063.0818517,37.8752542,-122.2595178,3.753000020980835
1777069063.3110125,37.875251,-122.259522,3.6700000762939453
1777069063.8792255,37.8752484,-122.2595297,3.6489999294281006
1777069064.093332,37.8752473,-122.2595328,3.615000009536743
1777069064.3587635,37.875247,-122.2595354,3.572000026702881
1777069064.8379862,37.8752455,-122.259541,3.5239999294281006
1777069065.1548758,37.8752465,-122.2595423,3.5
1777069065.2982264,37.8752457,-122.2595446,3.428999900817871
1777069065.6547902,37.8752444,-122.2595488,3.4070000648498535
1777069066.0882215,37.8752443,-122.2595532,3.322000026702881
1777069066.269849,37.8752432,-122.2595552,3.2809998989105225
1777069066.7313983,37.8752409,-122.2595605,3.2669999599456787
1777069067.0896542,37.875241,-122.2595636,3.2209999561309814
1777069067.2431908,37.8752404,-122.2595656,3.1670000553131104
1777069067.7135255,37.8752382,-122.259572,3.1419999599456787
1777069068.080474,37.8752382,-122.2595764,3.0869998931884766
1777069068.2228503,37.8752375,-122.2595798,3.0840001106262207
1777069068.6740937,37.8752353,-122.2595878,3.0950000286102295
1777069069.067523,37.8752356,-122.2595937,3.072000026702881
1777069069.1011546,37.8752361,-122.259595,3.0789999961853027
1777069069.5538552,37.8752342,-122.2596032,3.0959999561309814
1777069070.0484436,37.8752324,-122.2596111,3.114000082015991
1777069070.5171878,37.8752329,-122.2596186,3.130000114440918
1777069070.9515994,37.8752325,-122.2596231,3.1519999504089355
1777069070.958968,37.8752307,-122.2596252,3.1730000972747803
1777069071.4702332,37.8752305,-122.2596314,3.193000078201294
1777069071.9786263,37.8752289,-122.2596398,3.2190001010894775
1777069072.423723,37.8752296,-122.259646,3.240999937057495
1777069072.9300494,37.8752288,-122.2596545,3.263000011444092
1777069073.0844603,37.8752305,-122.2596552,3.259000062942505
1777069073.468736,37.8752294,-122.2596594,3.2880001068115234
1777069073.867693,37.8752295,-122.2596662,3.2990000247955322
1777069074.1164258,37.8752322,-122.2596686,3.309000015258789
1777069074.7740798,37.8752338,-122.259676,3.3529999256134033
1777069075.0827746,37.8752352,-122.2596813,3.375999927520752
1777069075.9512024,37.8752391,-122.2596887,3.436000108718872
1777069076.1005294,37.8752426,-122.2596872,3.493000030517578
1777069076.384417,37.8752441,-122.2596868,3.5169999599456787
1777069077.0976796,37.8752485,-122.2596855,3.565999984741211
1777069077.4377172,37.8752519,-122.2596832,3.6389999389648438
1777069078.0593638,37.8752553,-122.2596811,3.734999895095825
1777069078.6758463,37.8752583,-122.2596775,3.799999952316284
1777069079.069838,37.8752594,-122.2596697,3.864000082015991
1777069080.084485,37.8752601,-122.2596651,3.8929998874664307
1777069080.3335211,37.875256,-122.2596654,3.930000066757202
1777069081.154625,37.8752577,-122.2596645,3.9590001106262207
