timestamp,cps,cps_err,usv_hr
1777069352.6510642,3.5,1.3228756555322954,0.043869
1777069354.6733823,5.5,1.6583123951777,0.068937
1777069356.6501307,3.5,1.3228756555322954,0.043869
1777069358.6767924,6.5,1.8027756377319946,0.081471
1777069360.7129443,7.0,1.8708286933869707,0.087738
1777069362.7063968,3.0,1.224744871391589,0.037602
1777069364.72298,5.5,1.6583123951777,0.068937
1777069366.7477016,7.0,1.8708286933869707,0.087738
1777069368.7812462,5.5,1.6583123951777,0.068937
1777069370.800656,5.0,1.5811388300841898,0.06267
1777069372.8128476,5.5,1.6583123951777,0.068937
1777069374.8033895,6.0,1.7320508075688772,0.075204
1777069376.81585,7.0,1.8708286933869707,0.087738
1777069378.8263466,5.5,1.6583123951777,0.068937
1777069380.8792315,4.5,1.5,0.056403
1777069382.8910391,9.5,2.179449471770337,0.119073
1777069384.916731,4.5,1.5,0.056403
1777069386.9075606,6.0,1.7320508075688772,0.075204
1777069388.916882,2.5,1.118033988749895,0.031335
1777069390.9365995,7.5,1.9364916731037085,0.094005
1777069392.9762008,3.0,1.224744871391589,0.037602
1777069394.9968076,7.0,1.8708286933869707,0.087738
1777069397.018728,9.5,2.179449471770337,0.119073
1777069398.9985101,5.5,1.6583123951777,0.068937
1777069401.0274453,9.5,2.179449471770337,0.119073
1777069403.0450404,7.5,1.9364916731037085,0.094005
1777069405.0591402,10.0,2.23606797749979,0.12534
1777069407.0763767,4.5,1.5,0.056403
1777069409.0887227,3.5,1.3228756555322954,0.043869
1777069411.142735,9.0,2.1213203435596424,0.112806
1777069413.1549768,5.5,1.6583123951777,0.068937
1777069415.1824741,5.5,1.6583123951777,0.068937
1777069417.2014458,4.0,1.4142135623730951,0.050136
1777069419.2123618,6.0,1.7320508075688772,0.075204
1777069421.1963522,7.5,1.9364916731037085,0.094005
1777069423.2236278,5.5,1.6583123951777,0.068937
1777069425.2681034,2.0,1.0,0.025068
1777069427.2552655,3.5,1.3228756555322954,0.043869
1777069429.276843,4.5,1.5,0.056403
1777069431.32182,5.0,1.5811388300841898,0.06267
1777069433.3201892,4.0,1.4142135623730951,0.050136
1777069435.3436325,5.5,1.6583123951777,0.068937
1777069437.369192,5.5,1.6583123951777,0.068937
1777069439.3979108,5.5,1.6583123951777,0.068937
1777069441.3771908,7.5,1.9364916731037085,0.094005
1777069443.4049413,5.5,1.6583123951777,0.068937
1777069445.4009507,3.0,1.224744871391589,0.037602
1777069447.418459,6.0,1.7320508075688772,0.075204
1777069449.4864132,8.0,2.0,0.100272
