timestamp,pm1_standard,pm25_standard,pm10_standard,Temperature,Gas,Humidity,Pressure,Altitude
2026-02-20 16:52:38,1,1,2,17.60109375,580466,35.96428402806191,1004.5507833777269,72.67998084763188
2026-02-20 16:52:39,1,1,2,17.544453125,579472,36.21651097590536,1004.5504008587836,72.68318789236662
2026-02-20 16:52:40,1,2,2,17.461640625,575530,36.148531911362745,1004.5492498326784,72.69283811899214
2026-02-20 16:52:41,1,2,2,17.4001171875,580964,36.2359979044651,1004.5489406467078,72.69543034207565
2026-02-20 16:52:42,1,2,2,17.351484375,581963,36.37407465370478,1004.5520204927848,72.66960886263142
2026-02-20 16:52:43,1,1,2,17.29171875,581963,36.450828597423914,1004.5496323258076,72.689631287708
2026-02-20 16:52:44,1,1,2,17.2301953125,582464,36.59885423903308,1004.5626825105439,72.58021882792707
2026-02-20 16:52:45,1,1,2,17.167109375,581463,36.570989115142254,1004.5630125757058,72.57745158384493
2026-02-20 16:52:46,1,2,2,17.1059765625,581963,36.63120319334992,1004.5632845363381,72.57517148477763
2026-02-20 16:52:47,1,2,2,17.0391796875,584476,36.690904307650136,1004.5572903150196,72.62542673624596
2026-02-20 16:52:48,1,2,2,16.9813671875,586502,36.81744911496946,1004.5564562601279,72.63241942995253
2026-02-20 16:52:49,1,2,3,16.9169140625,584981,36.84991505533567,1004.5661242071976,72.55136391119879
2026-02-20 16:52:50,1,2,3,16.863203125,586502,37.08158179763403,1004.5671874210099,72.54245002557145
2026-02-20 16:52:51,1,2,3,16.8175,587520,37.18197767857423,1004.5734407047867,72.49002323111479
2026-02-20 16:52:53,1,2,3,16.7747265625,580466,37.25513036722728,1004.5779530147113,72.452192720456
2026-02-20 16:52:54,1,2,3,16.71828125,583468,37.34357038005465,1004.58104265866,72.42628970133656
2026-02-20 16:52:55,1,2,3,16.673359375,584981,37.394504340872,1004.5802180099523,72.43320340145905
2026-02-20 16:52:56,1,2,3,16.623359375,584476,37.44497004644838,1004.5808183654914,72.42817013274617
2026-02-20 16:52:57,1,2,3,16.564765625,585487,37.571956456818576,1004.5768783018034,72.46120293528662
2026-02-20 16:52:58,1,2,3,16.5098828125,583468,37.86533433983814,1004.5741957561883,72.48369298700042
2026-02-20 16:52:59,1,2,2,16.4563671875,579472,37.79383724504472,1004.5687981414762,72.5289459096839
2026-02-20 16:53:00,1,2,2,16.419453125,578976,37.91206142088313,1004.564768867995,72.56272695997644
2026-02-20 16:53:01,1,2,2,16.382734375,578976,38.069168019725765,1004.5727796410212,72.49556549935417
